id,job_search_id,date_scraped,page_number,job_title,company,location,posted_date,job_link,stars,job_type,full_description,apply_now_link
349,99,2024-11-01 03:13:54.894355,3,"Band 8b - Principal Clinical Scientist, Chemical Pathology",West Hertfordshire Teaching Hospitals NHS Trust,Watford WD18 0HB,1 day ago,https://uk.indeed.com/rc/clk?jk=83ab7f09292a38df&bb=QDrL2ZnnbdH0DEDVB_5Xv_z1ZkzKxoR9GNku7WS09-tdVFOlc5E7ueRKO49m7PWNzJGnyD_Ug63GT2eAp7SahTWaAItJGwnJRqqKoqEvPOnMHTot7vjn77QMmnOWYA_x&xkcb=SoBc67M36y-3eAR7gJ0CbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,3.6,"£64,337 - £74,415 a year","Do you thrive in a fast-paced, challenging environment? Come make an impact with us as our next Band 8b Clinical Scientist in Chemical Pathology.We invite applications from suitably qualified and experienced applicants, with significant experience of working in a busy Chemical Pathology Department.The successful candidate will be expected to be an experienced HCPC Registered Clinical Scientist in Clinical Biochemistry and have successfully completed the Part 1 FRCPath examination.Those with part 1 FRCPath who are actively working towards obtaining part 2 FRCPath are encouraged to apply. This post will provide full support in preparing for part 2 FRCPath.The post holder is expected to lead the Proteins section of the laboratory and play a major role in the departments Quality Management System.They will also be expected to undertake method development, protocol development and clinical liaison including ‘duty’ biochemist.They will work closely with IT as data analyst. They will contribute to medical teaching and training both trainee clinical scientist and biomedical scientist.The appointee will assist the Head of Department and other members of the Consultant team in providing a comprehensive, cost effective and high-quality Chemical Pathology service in our laboratories which is compliant to ISO15189:2012 standard.The department are actively working to the ISO15189:2022 standard. The appointee will represent the Chemical Pathology Department at relevant Trust and Pathology meetings and will contribute to service improvement as well as facilitating delivery of current service provision across the department.With a new hospital planned for Watford and work underway to update theatres at St Albans City Hospital, this is an exciting time to join us.We are building on the success of our award-winning virtual hospital and re-imaging models of care, working ever more closely with partners and making the most of advances in digital healthcare.Staff wellbeing and development are a priority at our Trust, as is the role of innovation in improving clinical care, outcomes and patient experience.Our vision is Excellent patient care, together and our values are to be empowered, compassionate, professional and inclusive. They capture an important balance across what we must all do as individuals and to support others.At West Herts we offer a variety of flexible working options as we recognise the importance of a good work life balance and the ability to work flexibly. https://www.westhertshospitals.nhs.uk/flexibleworking/We kindly invite you to consider submitting an application.If you have a disability or long-term health condition and should you require support or guidance please contact westherts.recruitment@nhs.net .If you are a Service Leaver, Veteran, Military Reserve, Cadet Force Adult Volunteer, or partner/spouse of those serving please tick ""Member of the Armed Forces Community"" on the application form.If you do not hear back within 3 weeks of your application, please assume you have been unsuccessful on this occasion.There is a full 24/7 hour acute/urgent analytical service at Watford General Hospital and a Monday to Friday, 08:00 am to 20:00 pm, non-urgent service provided at the Hemel Hempstead site.The successful candidate is expected to work across sites as required. The post holder will be expected to participate in the on-call roster for the provision of clinical advice out of hours after appropriate training.The laboratory is fully automated using Roche Cobas platform for automated chemistry, Siemens Atellica platform for immunochemistry. And Sebia system for protein electrophoresis.The Trust is committed to the personal development of its staff at all levels.A new shared pathology network is being created with pathology colleagues across the local Integrated Care System (ICS) including East and North Hertfordshire NHS Trust, Princess Alexandra Hospital NHS Trust, West Hertfordshire Teaching Hospitals NHS Trust and Hertfordshire and West Essex Integrated Care Board (ICB). Health Services Laboratories (HSL) is the newly appointed provider for this forthcoming shared networked pathology serviceThis role requires working closely with Consultants, Team Leaders, Quality Leads, and Chemical Pathology operation manager and Blood Sciences manager.",https://uk.indeed.com/applystart?jk=83ab7f09292a38df&from=vj&pos=bottom&mvj=0&spon=0&sjdu=mcLJI0lO9xR5mAT-NkUfzYDDplm6SwWjHcxyoDIphKnjNdgtyHKbJDd1mlDoXGXaY4FidtMrhBx2uQPw3rzm7uheOZVw57-rxHt31b2cbaLOZ0JHCka1PM9L7Pagibsf-9eqCuhsz_gQe7bGS3r8Y0Sd1Maj0lXktZc7is78a_vwCqLbFFyP8s-okeL9uNdRw9_XINGINv7OnqX9-Wv1cg&vjfrom=serp&asub=mob&astse=bb8686b8e0f95dcf&assa=117
350,99,2024-11-01 03:13:54.894424,3,N/A,N/A,N/A,N/A,N/A,,,,
351,99,2024-11-01 03:13:54.894663,3,BMS3 - Deputy Service Lead - Histology,HCA Healthcare UK,London W1G 8AQ,30+ days ago,https://uk.indeed.com/rc/clk?jk=bc9717a8a618a2bf&bb=QDrL2ZnnbdH0DEDVB_5XvysGEGKNLm8sqoY2svE0P4zvmyGnHDFiiUBVr5oD636S7VOLNoBuhpWcAi7OB704vWLonXXQnhmRmD_dDPUiQSMSgc5lq2Av7A%3D%3D&xkcb=SoDB67M36y-3eAR7gJ0BbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
352,99,2024-11-01 03:13:54.894906,3,"Software Engineer (Applied ML Research Engineering), London",Isomorphic Labs,Hybrid work in London,30+ days ago,https://uk.indeed.com/rc/clk?jk=b5bc19942616c9d6&bb=QDrL2ZnnbdH0DEDVB_5Xv6kA4cYrn-5bY7Y1aNXcJ5htuH1tzEGg4YNrpG6Q9Sm53Px6Sp7P90lAwBjNXVnHzUaoEf3ZmuD7OpnGK-nsSAE9poqjVXy_xd-9B4A_fWtO&xkcb=SoB167M36y-3eAR7gJ0AbzkdCdPP&fccid=272d89dd12c52fb6&vjs=3,,,,
353,99,2024-11-01 03:13:54.895137,3,Band 5 Biomedical Scientist,AA Stars Solutions,London,EmployerActive 10 days ago,https://uk.indeed.com/rc/clk?jk=20edc2fdec59aef4&bb=QDrL2ZnnbdH0DEDVB_5Xv0FTCkKoAruqGQM2-JF1i3mOwrH_A55AXBZe-s9lffSnFQS2LLqzL18IdZG5QNHoZ3YIbO02zv2aI6qM_JoVgtSf4-c2qPL0bt315Abt2ws3&xkcb=SoD767M36y-3eAR7gJ0HbzkdCdPP&fccid=49af0787a1923446&cmp=AA-Stars-Solutions&ti=Scientist&vjs=3,,,,
354,99,2024-11-01 03:13:54.895376,3,Biomedical Scientist (Haematology & Coagulation),Medic Finder Ltd,East London,EmployerActive 7 days ago,https://uk.indeed.com/rc/clk?jk=3f20dc7747735683&bb=QDrL2ZnnbdH0DEDVB_5Xv4wOQJOtA3nocDDX8w54IF3dSgESVUdGaZZiele0qobHYczILQSMr9VNkXNwbsMXP7z4uNvyOMDgJsy4uWHSLzRaIMwvBnlJiVy3viuzJNwh&xkcb=SoBP67M36y-3eAR7gJ0GbzkdCdPP&fccid=83ea23f69afdbe65&cmp=Medic-Finder-Ltd&ti=Scientist&vjs=3,,,,
355,99,2024-11-01 03:13:54.895621,3,HCPC Biomedical Scientist,Marylebone Diagnostic Centre,London W1U 6RD,EmployerActive 3 days ago,https://uk.indeed.com/rc/clk?jk=f9d508fde4ebc3e6&bb=QDrL2ZnnbdH0DEDVB_5Xv_PrFsEZqQj0PpTIx0f6JrVJwWt7-co-tKv6RKGU3M9c2KSH9YGPqIreuRR8o77TYSzgUYvhYYCwwLYDp5940EbDzAXEPfSr-pWQPcLRx6ZCa3ImiGUdCas%3D&xkcb=SoDS67M36y-3eAR7gJ0FbzkdCdPP&fccid=42d4d59f9b07c02e&cmp=Marylebone-Lab&ti=Scientist&vjs=3,,,,
356,99,2024-11-01 03:13:54.895692,3,N/A,N/A,N/A,N/A,N/A,,,,
357,28,2024-11-01 03:13:55.805183,4,Staff Nurse-Spinal,HCA Healthcare UK,London W1G 6PU,30+ days ago,https://uk.indeed.com/rc/clk?jk=17be424c8f052443&bb=9fqLbl_zR-bbHdnhdp9rzVVBIvkEpwczYhF7x9JnH1qoXbfvk5upcZQM0q5X-1qnbUOz1mdoRx0GM9kju07g8LSw_2TNfmbJRuxfrhxAfyaB_BK5Am0loQ%3D%3D&xkcb=SoAX67M36y-3ZUSKRp0LbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
358,28,2024-11-01 03:13:55.805498,4,Senior Staff Nurse (AICU),Bupa,South West London SW5 0TU,15 days ago,https://uk.indeed.com/rc/clk?jk=e36d76028ef7fcf5&bb=9fqLbl_zR-bbHdnhdp9rzatwmOxILTAX5iOreyP6HzaWe-joTd-6toXTUgR8FNy0xE6Smya4EhHJuut5mtrxzgNI17bUxMru3_lmB8P3N54qyZvFyB03iYHnsWxXIMwi&xkcb=SoCj67M36y-3ZUSKRp0KbzkdCdPP&fccid=18a7374fde10337f&vjs=3,,,,
359,28,2024-11-01 03:13:55.805774,4,Deputy Nurse Manager,HCA Healthcare UK,London EC2M 1JJ,30+ days ago,https://uk.indeed.com/rc/clk?jk=1a5c39d8aaa97767&bb=9fqLbl_zR-bbHdnhdp9rzc4gOOdsNBTU9HOBGdGSNYmuFJsTbhY8DkHGYj7N6-NP_0dZd7sAtEEkARPQgaQilrT6zTjpg0mOTfpdOC6p_Eml2yRJ296mZg%3D%3D&xkcb=SoA-67M36y-3ZUSKRp0JbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
360,28,2024-11-01 03:13:55.806043,4,Paediatric Staff Nurse,University College London Hospitals NHS Foundation...,London NW1,6 days ago,https://uk.indeed.com/rc/clk?jk=b667d41dacc8c0c3&bb=9fqLbl_zR-bbHdnhdp9rzYPiyo3roVkO8V3C_xvcJUzAOstI4JBd-mzysf4jAbmY96svAcIfZzT8cVPjntO5Rs2a6sBp3TzR0HAKvuA-GOnDXhlpZwgQ0MVWrdDpWqiD&xkcb=SoCK67M36y-3ZUSKRp0IbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
361,28,2024-11-01 03:13:55.806309,4,Practice Nurse,HCA Healthcare UK,London EC2M 1JJ,30+ days ago,https://uk.indeed.com/rc/clk?jk=d867c5e9eabf49c7&bb=9fqLbl_zR-bbHdnhdp9rzcTC6hbSgbTTbje9JzQwX8dDu0iEscWXepoJSnte9sUghlAHCNp7cns9-FX-xLHD_QRqZ1LaKGX92FwkZW7nP1-U4FIBrlSP7Q%3D%3D&xkcb=SoAE67M36y-3ZUSKRp0PbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
362,28,2024-11-01 03:13:55.806390,4,N/A,N/A,N/A,N/A,N/A,,,,
363,28,2024-11-01 03:13:55.825990,4,Bank Emergency Response Nurse,PracticePlusGroup,London SW2 5XF,Just posted,https://uk.indeed.com/rc/clk?jk=9aba78630242bfa6&bb=9fqLbl_zR-bbHdnhdp9rzffoHTW640rJrCPWKziKnMjSBhgAMxnNVrIfVw_o-ucHvso4DjjAox2jszozyrQQmnvyQWcXO1zhQ3itSF3O1u9-TYzE_70cOGuzNR36tOIX&xkcb=SoCw67M36y-3ZUSKRp0ObzkdCdPP&fccid=0cf2644f39d77b9d&vjs=3,,,,
364,28,2024-11-01 03:13:55.826209,4,Band 6 Practice Nurse,Ministry of Defence (Defence Medical Services),Woolwich SE18 4BW,6 days ago,https://uk.indeed.com/rc/clk?jk=a0e6abcc903ccacf&bb=9fqLbl_zR-bbHdnhdp9rzbOE0orI6NUHAL0r55YV08C9BDT9wFJkUA9iKLthpFtl4oXB0qBUqgpUHoxhuHRafkZOKc_pEcfhdiz74Ed1PBRHSnUqNLB2Zg%3D%3D&xkcb=SoAt67M36y-3ZUSKRp0NbzkdCdPP&fccid=9fae56f3f869c006&vjs=3,,,,
365,28,2024-11-01 03:13:55.826408,4,Health Visitor,SSAFA,Cyprus Station,13 days ago,https://uk.indeed.com/rc/clk?jk=9a244155a71e7c15&bb=9fqLbl_zR-bbHdnhdp9rzcl21ejkIHsY5GA_Dp5etO9sUjOFvYfWHWeAQVs4x4ZBh06iOk4wjpz6BWjF9v0V0_7YetnQ9QHWTpjQBl4z92gV_Hdme08AhHLdAj2zRp2r&xkcb=SoCZ67M36y-3ZUSKRp0MbzkdCdPP&fccid=835d54ba94967737&vjs=3,,,,
366,28,2024-11-01 03:13:55.826607,4,Outpatients Staff Nurse - Imaging,HCA Healthcare UK,London SW3 5AW,30+ days ago,https://uk.indeed.com/rc/clk?jk=9885fc7a886e85e0&bb=9fqLbl_zR-bbHdnhdp9rzT6ZR7uF-drBfOO2W3qif1lKw5fmlgxZ1A6RzccHcAgeRo_dOPiJZo6nGysxRnNWawhbNU2maTK9i7X7KZVxZGGMIbWN3om-Og%3D%3D&xkcb=SoBw67M36y-3ZUSKRp0DbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
367,28,2024-11-01 03:13:55.826838,4,Clinical Lead Nurse,Royal Hospital Chelsea,London,EmployerActive 11 days ago,https://uk.indeed.com/rc/clk?jk=1efb0f64c6570f3e&bb=9fqLbl_zR-bbHdnhdp9rzdUlHYFrDb2VaO-S2BgFVqpj310lvZebUVMFosrPEb1SU0nGqtQ95VJezAnQBs5GZASuE1EdMBJtBpFoTs0eP5CWdGoPSigLD31PkcBqbSB2&xkcb=SoDE67M36y-3ZUSKRp0CbzkdCdPP&fccid=0af914e9e44a5026&cmp=The-Royal-Hospital-Chelsea&ti=Clinical+Lead+Nurse&vjs=3,,,,
368,28,2024-11-01 03:13:55.826892,4,N/A,N/A,N/A,N/A,N/A,,,,
369,28,2024-11-01 03:13:55.827105,4,Screening Nurse,Optima Health,London,17 days ago,https://uk.indeed.com/rc/clk?jk=fd96d853ecf85b7d&bb=9fqLbl_zR-bbHdnhdp9rzcPL6IRd_qyT79SUX6M3P2-ibr5jhf3rqet8STf3-HVVrHRcpKzaXtg72qDlPbVAJG3W5eQ3qsYvc6Ejmh0b2CSljT5n6UOubOeO1rmebF5q&xkcb=SoBZ67M36y-3ZUSKRp0BbzkdCdPP&fccid=097e770d05ff8ec0&vjs=3,,,,
370,28,2024-11-01 03:13:55.827303,4,Junior Sister / Charge Nurse,Chelsea and Westminster Hospital NHS Foundation...,London SW10 9NH,1 day ago,https://uk.indeed.com/rc/clk?jk=d4450b8c9ee643e0&bb=9fqLbl_zR-bbHdnhdp9rzWJYMPgOErrfUjJJfWGwbzv2fj1gR6226Sd0h8C99LYaN-R6UnnAmB0cXddnzLm0G-Jqmi48tak_MVrIgrRG7_rnyv1WjnHDY_xigPUJF-GL&xkcb=SoDt67M36y-3ZUSKRp0AbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
371,28,2024-11-01 03:13:55.827500,4,Senior Staff Nurse - Outpatients/Laser,HCA Healthcare UK,London SW3,30+ days ago,https://uk.indeed.com/rc/clk?jk=b3cb6f1a6b577ce7&bb=9fqLbl_zR-bbHdnhdp9rzSq4JX5lS-2Y2uJhy1SyP-tfyj_sMILtWT7tsKR_YMvGNnvlPF7KcLz0ia4pPg4BysRu5PXAzDkWSLIUPqRLgMKK2r3tRbU7Yg%3D%3D&xkcb=SoBj67M36y-3ZUSKRp0HbzkdCdPP&fccid=8c2a53dbbbcecf3f&vjs=3,,,,
372,28,2024-11-01 03:13:55.827699,4,Paediatric Staff Nurse Saturn Ward,Chelsea and Westminster Hospital NHS Foundation...,London SW10 9NH,8 days ago,https://uk.indeed.com/rc/clk?jk=cae860c5836ccf0c&bb=9fqLbl_zR-bbHdnhdp9rzWhdN7yExGFnbwa0ud4qA5RwQCPHqCG9CJA_m7B2gGCG1rY59AG0QKROWgWV1qZ0JqYE7q3E9WrjdkILXM28dURHKXE1HHFueWjbhWBaK3EM&xkcb=SoDX67M36y-3ZUSKRp0GbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
373,28,2024-11-01 03:13:55.827900,4,Senior Specialist Nurse,Prostate Cancer UK,Hybrid work in London,3 days ago,https://uk.indeed.com/rc/clk?jk=11242910f32387f3&bb=9fqLbl_zR-bbHdnhdp9rzZqNTZCQOk5KowZd8VWXFJhtaYWrUCydiUcyk7Y1x3uqqmouLDLTq0u3EfXZ9YbH4aO-uYxiUjjgtc6Ay2SAPrOpRMYAEWF74E7h44qbm0yp&xkcb=SoBK67M36y-3ZUSKRp0FbzkdCdPP&fccid=85e28518c90b1ed0&vjs=3,,,,
374,28,2024-11-01 03:13:55.827955,4,N/A,N/A,N/A,N/A,N/A,,,,
375,50,2024-11-01 03:13:55.837461,4,Pharmacy Technician,Nuffield Health,Brentwood,30+ days ago,https://uk.indeed.com/rc/clk?jk=bf5a55a47a2551de&bb=mJMSpXDK84ebrEhX3NyvibVVLVh5EURhvLjalBdZg0NBpb23bOx6ffgsoXZnH3ynwKBW1dPYosK4ZPvwDqWkPVlLVB8zw5TjM89gkuO0CHhTOGb_BDrjFHAPQaX7W5yx&xkcb=SoDY67M36y-3GIQHz50LbzkdCdPP&fccid=3aca82fe33580650&vjs=3,,,,
376,50,2024-11-01 03:13:55.837641,4,Pharmacy Technician,Primary Care Careers,Watford WD18 7QR,17 days ago,https://uk.indeed.com/rc/clk?jk=f2316095e7c30743&bb=mJMSpXDK84ebrEhX3NyvifxpFxHIS8R-hJL79ADXMJysXNE8RkeZLxtjS_6iGQ2yb1pqdm1AwTg1qXpZk6m92f-LmR4KMP0Lu3vS547mkrN0KwFWWHSukA%3D%3D&xkcb=SoBs67M36y-3GIQHz50KbzkdCdPP&fccid=d3dc782abbae2096&vjs=3,,,,
377,50,2024-11-01 03:13:55.837815,4,Bank Band 4 Pharmacy Tech,Royal National Orthopaedic Hospital NHS Trust,Stanmore HA7 4LP,8 days ago,https://uk.indeed.com/rc/clk?jk=d64ebcc3436ce0fd&bb=mJMSpXDK84ebrEhX3NyviZhIU4Haw3ZdMSLNy-_ilkpZZspPd1A0EdPLqC4hI7bJhoaUvC1l7ID5IEXDdCg0XwH5y75y27sDv5Trd3DIrFfJQ7J0bPrIlfYKI3HrFVr9&xkcb=SoDx67M36y-3GIQHz50JbzkdCdPP&fccid=2b066c4e18dab8b4&vjs=3,,,,
378,50,2024-11-01 03:13:55.837987,4,Bank Pharmacy Technician Band 4/5(Outpatient only),Royal Free London NHS Foundation Trust,London NW3 2QG,3 days ago,https://uk.indeed.com/rc/clk?jk=4107ad81fc32c6fe&bb=mJMSpXDK84ebrEhX3NyviVikP0SSIugkbnnFaYL5-5cdMDNOZTDwMPqlZvqUb1r_aE4cXqsAENp6miqwAM61pKAI9wrQHEiAecrThBq9aNRpEexl9FV1Qw%3D%3D&xkcb=SoBF67M36y-3GIQHz50IbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
379,50,2024-11-01 03:13:55.838160,4,Bank Rotational Pharmacy Technician,Epsom and St Helier University Hospitals NHS Trust,Epsom,30+ days ago,https://uk.indeed.com/rc/clk?jk=2bdc4a82770afcd2&bb=mJMSpXDK84ebrEhX3NyviT_E49e0tylL6KCSJnxI4JEM0xpGVI_Jq8b9-PZ3M0sr4hER4QqMOFQxO-AHrwppKrdEdoZO9zserkgzma_G7mzorjcsTGPZ1r8BrkExcYzI&xkcb=SoDL67M36y-3GIQHz50PbzkdCdPP&fccid=7691ebb71b24124c&vjs=3,,,,
380,50,2024-11-01 03:13:55.838395,4,N/A,N/A,N/A,N/A,N/A,,,,
381,50,2024-11-01 03:13:55.838569,4,Band 3 Pharmacy Production/Clinical Trials Assistant,Barking Havering and Redbridge Univ Hospitals NHS...,Romford RM7 0AG,3 days ago,https://uk.indeed.com/rc/clk?jk=54f46043d19fd0b7&bb=mJMSpXDK84ebrEhX3NyviRf0JWXXjKyztU9aPeBFQCvwvfI41KoyQw_Paga67PzKTJ3bV1wELEqhQP_2gRf4JJdtTo_JDNFJpx-rmAkTAe9G0L_Nz2nTZG-HuF6U8vQo&xkcb=SoB_67M36y-3GIQHz50ObzkdCdPP&fccid=b06e96b1846517f7&vjs=3,,,,
382,50,2024-11-01 03:13:55.838742,4,Pharmacy Dispenser,Winchester Pharmacy,London,6 days ago,https://uk.indeed.com/rc/clk?jk=40bba22ac857d970&bb=mJMSpXDK84ebrEhX3NyviWbtowo_TA9iN8tING-u4khCq36uh5mjiBPmXXeuFoD7-aqahyCFyaidKGpbl0a3NfY7GfMfzFO-000PdaWMj279haQbBkHxT3uP7gF7VDmp&xkcb=SoDi67M36y-3GIQHz50NbzkdCdPP&fccid=4f5aec108001e57f&vjs=3,,,,
383,50,2024-11-01 03:13:55.838911,4,Pharmacy Dispenser,Boots,London,2 days ago,https://uk.indeed.com/rc/clk?jk=610b8144872835b0&bb=mJMSpXDK84ebrEhX3NyvibwUb45R1TVFbB5b06s7iskcCjxldwQen4K_ZZRRhMXQzTXYM22lhezR_JSWebLgamrx4TPpkhPxH4AJ9hHvroiEJGBMP4couos22oFyvPeN&xkcb=SoBW67M36y-3GIQHz50MbzkdCdPP&fccid=6a1bbebc0d2227b2&vjs=3,,,,
384,50,2024-11-01 03:13:55.839077,4,Pharmacy Technician,Boots,Epping,30+ days ago,https://uk.indeed.com/rc/clk?jk=285c7c8fd3207fee&bb=mJMSpXDK84ebrEhX3NyviUUqY2TBeXe83jwh_HYj6jJvQCLka9p9embx2xq65eUxuRNxBZmu6KXsC3py7TvyzzDf6ZIrJRxCY4rasnU7_b7ZwEOLQRr0tuFA1a9X8wpy&xkcb=SoC_67M36y-3GIQHz50DbzkdCdPP&fccid=6a1bbebc0d2227b2&vjs=3,,,,
385,50,2024-11-01 03:13:55.839246,4,Senior Assistant Technical Officer - Pharmacy,The Princess Alexandra Hospital NHS Trust,Harlow CM20 1QX,10 days ago,https://uk.indeed.com/rc/clk?jk=d1839d37af8f5c4f&bb=mJMSpXDK84ebrEhX3NyviWo7_VgDVoyNVIMIiqWX8pWrdYxhdHrJkC25gNx0EUx0MyyEWmHJaQ7HHSHwQIQlIfVJNDVlZV2QycyHcNBExaJR2a_y_svbMFq1vDCLW3uB&xkcb=SoAL67M36y-3GIQHz50CbzkdCdPP&fccid=ca9cfb14baf248ab&vjs=3,,,,
386,50,2024-11-01 03:13:55.839295,4,N/A,N/A,N/A,N/A,N/A,,,,
387,50,2024-11-01 03:13:55.839461,4,Accuracy Checking Pharmacy Technician,Boots,London,30+ days ago,https://uk.indeed.com/rc/clk?jk=362d2924c35af784&bb=mJMSpXDK84ebrEhX3NyviWQZHnRk4tnp178Ljr4dnzUYSBeCEdyrydjJho9aJdZoeCk7dH-oiKQvh4WI-bsZug3MCvXPRoPbq5DOGzCpRZurcf7lL2KbHcsNX3LPCwGA&xkcb=SoCW67M36y-3GIQHz50BbzkdCdPP&fccid=6a1bbebc0d2227b2&vjs=3,3.4,Full-time,"Be part of our ambition to be the world’s leading Pharmacy-led retailer. Our patients are at the heart of everything we do, and we’re proud to offer legendary care every day; it’s what sets us apart from other UK PharmaciesThis is a great opportunity to develop your Pharmacy career and make a difference to the lives of our patientsAbout the roleAs an expert in the supply of medicines and accuracy checking, your role will be to support Pharmacists and other Healthcare professionals to ensure the safe and efficient delivery of pharmaceutical services.By working with both Primary and Secondary care health professionals, you’re key to helping us change for the better in the local communityYou will help oversee and inspire the healthcare team to deliver patient-centred care, and you will support the on-track training of support team members, trainee technicians and trainee pharmacists.This is a great opportunity to develop yourself and continue your pharmacy career with the UK’s largest pharmacy-led health and beauty retailerYour main duties will includeOrdering medicines, checking, dispensing, and endorsing of prescriptionsResponsible for final accuracy check of dispensed items before they are supplied to the patient to free up time for the Pharmacist to offer additional servicesResponsible for the overseeing of Dispensing Team Members when asked to do so by the Responsible Pharmacist.Involved in the preparation, supply and checking of prescriptions, providing advice and support.Involved in taking medicine histories from patients and giving advice on treatment options.Gives advice to patients and coaches others to give advice about medicines and when to refer more complex queries to the Pharmacist as appropriate.What you’ll need to haveRegistered Pharmacy Technician with the Pharmacy Regulator (GPhC) with the recognised Accuracy Checking QualificationA passion for patient and customer careAbility to deliver high standards efficiently.Comfortable overseeing the dispensing team and offering support to the wider Healthcare TeamAble to work as part of a multi-disciplinary teamDigitally knowledgeable and comfortable with navigating and embracing new technologyEmbrace continuous learning so we can work together to develop you in your roleBecome a Accuracy Checking Pharmacy Technician with BootsIf you are a registered Pharmacy Technician looking to further your career, we can offer a market-leading Accuracy Checking Programme that would support you to reach the next step and become an Accuracy Checking Pharmacy Technician with Boots. We can provide the training and offer continuous support from a designated supervisor to aid your development and skills.As you continue to develop your healthcare knowledge through these qualifications and roles, this will be reflected in your pay and benefits.There are several routes your career could take you with Boots..Click here to explore how your Pharmacy career can progress with us…Our benefitsCompetitive holiday allowance (with the option to buy more days)Boots will reimburse all or part of the GPhC retention fees to eligible practising employee Pharmacy TechniciansBoots Retirement Savings PlanRefer a Friend SchemeDiscretionary annual bonus schemeGenerous staff discountBenefit Box and Perks At Work DiscountWe have a great range of benefits in addition to the above that go beyond salary and offer flexibility to suit you; click here to view our full list of company benefits (all rewards and benefits are subject to change and eligibility).Why BootsWe're always looking for people who care; people who go the extra mile to change things for the better. You'll be joining a company that is evolving and always looking to improve. We foster a working environment where consideration and inclusivity help everyone to be themselves and reach their full potential. We are proud to be an equal opportunity employer, passionate about embracing the diversity of our colleagues and providing a positive and inclusive working environment for all. As the heart of everything we do at Boots, it's with you, we can change for the better.To find out more about life and careers at Boots, Click hereWhat’s nextIf you’re application is successful, our in-house recruitment team will be in touch to arrange an interview and to answer any initial questions you have. If you have not been successful on this occasion, you will be notified by email. This role is subject to a DBS/PVG check in certain locations.Business AreaPharmacyFunctionPharmacy Support ColleaguesKeywordsDispenser, ACT, Pharmacy Support, Pharmacy Technician, ACT, Accuracy Checking Technician, customer, assistant, AdvisorHours per week37.5Latitude,longitude 151.372774420,-0.457539169Shift Pattern to display to candidates (displayed externally). Please select one:Weekdays, WeekendsAirportNoHours per weekOver 35 hours per weekCompanyUK StoresDivision16 - United KingdomShould this vacancy be excluded from being posted onto the Boots.jobs career site?NoRegion7 - LondonArea170 - Southwest LondonStore974 - WEYBRIDGECountySurreyCountryUK",https://uk.indeed.com/applystart?jk=362d2924c35af784&from=vj&pos=bottom&mvj=0&spon=0&sjdu=mcLJI0lO9xR5mAT-NkUfzYDDplm6SwWjHcxyoDIphKl5iBKgM1XOqn0qpb5PTV-CKG-x6fnSlt-PnyoJH83-ojrD41dHTeHG_Zl5NMgc5V8qLLn0LfdFg4HHnLrXhdYmW8gz18l3PV08aTz8uBGdd5sT3gwKQvqggv1_fMYIVFaUe47x6fRheDVEopvxhd1Nw9_XINGINv7OnqX9-Wv1cg&vjfrom=serp&asub=mob&astse=f8b419e2053a82bc&assa=458
388,50,2024-11-01 03:13:55.839630,4,Sector Advisor - BTEC Qualifications - BTEC Level 3 Principles and Practice for Pharmacy Technicians,Pearson PlcWestminster,Westminster,30+ days ago,https://uk.indeed.com/rc/clk?jk=4ac592cfd01e6ebf&bb=mJMSpXDK84ebrEhX3Nyvie9CcYdYjT1sjcrLyIBAX0DvbLLQYQLP6I8r4D4ZMzADW4lc6uQto6M_ZBLvCqSPpD_uulyTOAFC5qxxWmi6oatdqyAHjkjjMxP4T3aBo1LB&xkcb=SoAi67M36y-3GIQHz50AbzkdCdPP&fccid=8c354b59a4cd4708&vjs=3,,,,
389,50,2024-11-01 03:13:55.839796,4,Sector Advisor - BTEC Qualifications - BTEC Level 3 Principles and Practice for Pharmacy Technicians,Pearson,London,30+ days ago,https://uk.indeed.com/rc/clk?jk=920f1809fcab5cbd&bb=mJMSpXDK84ebrEhX3NyvicPzWd6maOhQigzVDszbG-WmSE3kYmAED5kowtTbNwTwU7zdsd8cEuY3BeZf03E243VDhGU7Ns--YAd3H400gVtP_oOIPkX1cA%3D%3D&xkcb=SoCs67M36y-3GIQHz50HbzkdCdPP&fccid=9452e7588539114c&vjs=3,,,,
